,data_time,eta_seconds,fast_rcnn/cls_accuracy,fast_rcnn/false_negative,fast_rcnn/fg_cls_accuracy,iteration,loss_box_reg,loss_cls,loss_rpn_cls,loss_rpn_loc,lr,rank_data_time,roi_head/num_bg_samples,roi_head/num_fg_samples,rpn/num_neg_anchors,rpn/num_pos_anchors,time,total_loss,bbox/AP,bbox/AP-Aortic enlargement,bbox/AP-Atelectasis,bbox/AP-Calcification,bbox/AP-Cardiomegaly,bbox/AP-Consolidation,bbox/AP-ILD,bbox/AP-Infiltration,bbox/AP-Lung Opacity,bbox/AP-Nodule/Mass,bbox/AP-Other lesion,bbox/AP-Pleural effusion,bbox/AP-Pleural thickening,bbox/AP-Pneumothorax,bbox/AP-Pulmonary fibrosis,bbox/AP50,bbox/AP75,bbox/APl,bbox/APm,bbox/APs,validation_loss
39,0.0015511999954460002,1805.9958799683955,0.9472656250000001,0.6142857142857141,0.385714285714285,799,0.18969827145338,0.2286167293787,0.24494615942239703,0.16582030057907102,0.0007796480782590001,0.0015511999954460002,473.25,38.75,206.5,49.5,0.20095379999838703,0.9091741219162941,,,,,,,,,,,,,,,,,,,,,
40,0.001428799994755,1802.0698019684642,0.9462890625,0.6484250398724081,0.33923169993950303,819,0.20847234874963702,0.20293311774730602,0.15535625815391502,0.10576631873846001,0.000799138643422,0.001428799994755,472.0,40.0,227.5,28.5,0.196381150002707,0.6640851497650141,,,,,,,,,,,,,,,,,,,,,
1043,0.00124880002113,1681.8581609529792,0.953125,0.5661650233523611,0.43383497664763804,819,0.16268615424633,0.19274016469717,0.155425012111663,0.08899108320474601,0.000799138643422,0.00124880002113,479.5,32.5,227.75,28.25,0.183570299996063,0.627236858010292,,,,,,,,,,,,,,,,,,,,,
1544,0.005610749998595,3396.0097260045586,0.9545898437499999,0.6581703107019561,0.341829689298043,819,0.15670637041330301,0.18851514160633,0.193483166396617,0.16205089539289402,0.000799138643422,0.005610749998595,477.25,34.75,218.5,37.5,0.6846186499969911,0.7938260920345781,,,,,,,,,,,,,,,,,,,,,
541,0.0012600000191010001,1660.1235929690301,0.95703125,0.635146103896103,0.364853896103896,819,0.13970103114843302,0.180816732347011,0.18728455901145902,0.180860131978988,0.000799138643422,0.0012600000191010001,481.0,31.0,217.5,38.5,0.17676230000506601,0.660887848585844,,,,,,,,,,,,,,,,,,,,,
1694,0.001144000001659,1750.1018220088736,0.9262695312499999,0.714351851851851,0.28564814814814804,819,0.25925479829311304,0.323621928691864,0.20916440337896303,0.101670622825622,0.000799138643422,0.001144000001659,462.25,49.75,219.75,36.25,0.21935874999326102,0.9702376574277871,,,,,,,,,,,,,,,,,,,,,
1695,0.001165149995358,1748.6078180040931,0.95703125,0.686624704956727,0.31337529504327305,839,0.148802235722541,0.19849785417318302,0.21170336008071902,0.200073167681694,0.000818629208585,0.001165149995358,482.75,29.25,213.5,42.5,0.219827049993909,0.780402980744838,,,,,,,,,,,,,,,,,,,,,
41,0.001478300007875,1798.856830066652,0.9370117187499999,0.666446208112874,0.27811795037060905,839,0.243676148355007,0.258894637227058,0.166094422340393,0.110461011528968,0.000818629208585,0.001478300007875,467.25,44.75,220.0,36.0,0.19881100000930002,0.822202034294605,,,,,,,,,,,,,,,,,,,,,
1044,0.0012606499949470002,1678.6831259453902,0.9404296875,0.6791821031632941,0.290688159725063,839,0.23271424323320303,0.24265919625759103,0.19216363131999903,0.077985946089029,0.000818629208585,0.0012606499949470002,469.0,43.0,228.0,28.0,0.18432274999213402,0.8611615821719171,,,,,,,,,,,,,,,,,,,,,
1545,0.004940199993143,3412.6202880081837,0.95703125,0.49324324324324303,0.506756756756756,839,0.140969224274158,0.16692764312028802,0.171956107020378,0.07889059558510701,0.000818629208585,0.004940199993143,481.25,30.75,223.5,32.5,0.701532699997187,0.6652003079652781,,,,,,,,,,,,,,,,,,,,,
542,0.00118595000822,1656.3853959779954,0.9448242187499999,0.6053717268670541,0.39324227174694404,839,0.19197498261928503,0.26589362323284105,0.17155872285366,0.134976342320442,0.000818629208585,0.00118595000822,475.5,36.5,223.0,33.0,0.17869269999209703,0.837003961205482,,,,,,,,,,,,,,,,,,,,,
1696,0.0011556500030560002,1747.164926000114,0.9584960937499999,0.548611111111111,0.45138888888888806,859,0.139803528785705,0.16997440904378802,0.166116774082183,0.079621404409408,0.000838119773748,0.0011556500030560002,481.5,30.5,227.75,28.25,0.21544380000705102,0.557705476880073,,,,,,,,,,,,,,,,,,,,,
1045,0.001275849994271,1675.1846838856,0.9472656250000001,0.667378048780487,0.33262195121951205,859,0.19085793197155,0.194041058421134,0.19326617568731302,0.07220030948519701,0.000838119773748,0.001275849994271,475.0,37.0,228.75,27.25,0.183900899995933,0.687652848660945,,,,,,,,,,,,,,,,,,,,,
543,0.001274000009289,1652.2090091044083,0.9482421875,0.572389240506329,0.42761075949367006,859,0.205926574766635,0.20150475949048902,0.145383827388286,0.07591390609741201,0.000838119773748,0.001274000009289,471.75,40.25,220.25,35.75,0.18015659999218703,0.744197627529501,,,,,,,,,,,,,,,,,,,,,
1546,0.0050527000057620005,3430.8109650069673,0.9604492187499999,0.5774171737660581,0.42258282623394106,859,0.13766025006771002,0.182799719274044,0.21671053022146203,0.111384715884923,0.000838119773748,0.0050527000057620005,481.75,30.25,211.5,44.5,0.686777399998391,0.7111725136637681,,,,,,,,,,,,,,,,,,,,,
42,0.0014959499967510002,1795.9263690782245,0.9467773437499999,0.6351236146632561,0.32987967914438504,859,0.194774210453033,0.23085207492113102,0.147785775363445,0.083297006785869,0.000838119773748,0.0014959499967510002,476.75,35.25,226.75,29.25,0.199258499997085,0.6529507711529731,,,,,,,,,,,,,,,,,,,,,
1046,0.001309550003497,1671.610727920197,0.9511718750000001,0.674093742784576,0.32590625721542305,879,0.18966060876846302,0.22107308357954003,0.20121129602193802,0.082584954798221,0.000857610338911,0.001309550003497,477.5,34.5,212.0,44.0,0.18353285001649,0.9028821811079971,,,,,,,,,,,,,,,,,,,,,
43,0.001531849993625,1792.3522319993936,0.9545898437499999,0.560818713450292,0.43918128654970706,879,0.172649040818214,0.20900875329971302,0.21517117321491203,0.214082457125186,0.000857610338911,0.001531849993625,477.75,34.25,207.75,48.25,0.198890200001187,0.761524949222803,,,,,,,,,,,,,,,,,,,,,
1697,0.0011789000054700002,1745.5524960451294,0.9633789062499999,0.511473737888832,0.48852626211116706,879,0.15535731613636,0.14907134324312202,0.15187379717826802,0.082078617066144,0.000857610338911,0.0011789000054700002,479.25,32.75,225.75,30.25,0.21849474999908103,0.6108379736542701,,,,,,,,,,,,,,,,,,,,,
1547,0.004748549996293001,3460.0814880256075,0.94921875,0.606821106821106,0.37380952380952304,879,0.15301178395748102,0.21392902731895402,0.19026628136634802,0.082795843482017,0.000857610338911,0.004748549996293001,481.5,30.5,223.75,32.25,0.6769472500018311,0.7223269119858741,,,,,,,,,,,,,,,,,,,,,
544,0.0011952000058950002,1647.5663041113876,0.9477539062499999,0.6417112299465241,0.35240641711229903,879,0.181820809841156,0.210476346313953,0.15312090516090301,0.07840478792786501,0.000857610338911,0.0011952000058950002,475.0,37.0,225.0,31.0,0.179502450002473,0.6651007272303101,,,,,,,,,,,,,,,,,,,,,
1698,0.001113949998398,1747.7405400357384,0.9443359375,0.636096845194424,0.363903154805575,899,0.18668486922979302,0.22405526041984503,0.17422265559434802,0.07378295063972401,0.000877100904074,0.001113949998398,470.75,41.25,229.25,26.75,0.21632305000093702,0.7633427754044531,,,,,,,,,,,,,,,,,,,,,
1047,0.001356849999865,1668.5459699947387,0.94921875,0.6441197691197691,0.31884319384319304,899,0.153753578662872,0.20958039164543102,0.16205041855573601,0.10153735801577501,0.000877100904074,0.001356849999865,482.75,29.25,224.75,31.25,0.18584745000407502,0.716591250151395,,,,,,,,,,,,,,,,,,,,,
1548,0.004619549996277001,3485.8205200056545,0.95703125,0.41848037310532404,0.5815196268946751,899,0.1735200881958,0.17179761826992002,0.18222581595182402,0.058681810274720005,0.000877100904074,0.004619549996277001,476.0,36.0,227.25,28.75,0.681702750000113,0.5696986932307481,,,,,,,,,,,,,,,,,,,,,
44,0.0015655499882990002,1789.6724298567278,0.9462890625,0.696534653465346,0.303465346534653,899,0.172383815050125,0.22704168409109102,0.194754354655742,0.12630235403776102,0.000877100904074,0.0015655499882990002,477.5,34.5,216.5,39.5,0.198479250000673,0.777801796793937,,,,,,,,,,,,,,,,,,,,,
545,0.0012184000079280002,1643.1569700071122,0.9555664062499999,0.6404040404040401,0.359595959595959,899,0.153630793094635,0.19164429605007102,0.10617010667920102,0.039808373898267004,0.000877100904074,0.0012184000079280002,480.5,31.5,236.0,20.0,0.178604450004058,0.540854970924556,,,,,,,,,,,,,,,,,,,,,
1048,0.0012236500042490002,1665.231140034739,0.9287109375,0.698534798534798,0.301465201465201,919,0.263780176639556,0.29056495428085305,0.19846608489751802,0.15417698025703402,0.000896591469237,0.0012236500042490002,462.75,49.25,212.0,44.0,0.188295300002209,0.9660148993134491,,,,,,,,,,,,,,,,,,,,,
1699,0.0011804999958250002,1750.2862240441027,0.9565429687499999,0.5905405405405401,0.395652173913043,919,0.14535994082689202,0.18387418985366802,0.208736479282379,0.12540812790393802,0.000896591469237,0.0011804999958250002,480.25,31.75,220.25,35.75,0.21766290000232402,0.72980996966362,,,,,,,,,,,,,,,,,,,,,
45,0.001491949995397,1785.186566010234,0.9501953125,0.580683549124143,0.419316450875856,919,0.164333038032054,0.194248959422111,0.179355040192604,0.096237946301698,0.000896591469237,0.001491949995397,480.5,31.5,218.75,37.25,0.1961938500026,0.7106935493648051,,,,,,,,,,,,,,,,,,,,,
1549,0.004530100006377,3501.792799999239,0.9433593750000001,0.70392156862745,0.296078431372549,919,0.21044487506151202,0.224729560315608,0.18081907927989901,0.11804195120930601,0.000896591469237,0.004530100006377,469.0,43.0,222.5,33.5,0.703684450003493,0.768838316202163,,,,,,,,,,,,,,,,,,,,,
546,0.0011531999916760001,1638.8641819712939,0.9453125,0.609903381642512,0.386111111111111,919,0.18715796619653702,0.24818318337202003,0.16915334016084602,0.130528189241886,0.000896591469237,0.0011531999916760001,475.5,36.5,216.5,39.5,0.17898399999830802,0.8443979360163211,,,,,,,,,,,,,,,,,,,,,
1700,0.0012187000029370001,1750.2144239800691,0.9565429687499999,0.531004070556309,0.46899592944369006,939,0.154613278806209,0.167180776596069,0.162318706512451,0.068331822752952,0.0009160820344,0.0012187000029370001,481.75,30.25,229.5,26.5,0.21766164999280502,0.59675320982933,,,,,,,,,,,,,,,,,,,,,
547,0.001204499989398,1634.8135799111333,0.9443359375,0.617606915377616,0.379208371246587,939,0.178742542862892,0.219995252788066,0.23084514588117602,0.182242482900619,0.0009160820344,0.001204499989398,478.0,34.0,207.5,48.5,0.178932650000206,0.933583669364452,,,,,,,,,,,,,,,,,,,,,
1049,0.0012441999861030001,1661.8957319296896,0.9389648437499999,0.6824294369735481,0.31757056302645104,939,0.18574389815330503,0.25866609811782804,0.160305462777614,0.079359587281942,0.0009160820344,0.0012441999861030001,476.25,35.75,227.75,28.25,0.185547650005901,0.776979908347129,,,,,,,,,,,,,,,,,,,,,
1550,0.005461400003696,3540.7136849821836,0.9418945312499999,0.6990740740740741,0.289187809857101,939,0.21773911267518903,0.271856218576431,0.191166602075099,0.123650331050157,0.0009160820344,0.005461400003696,473.25,38.75,216.5,39.5,0.7342453000019301,0.8700537085533141,,,,,,,,,,,,,,,,,,,,,
46,0.001570000007632,1781.6299739692477,0.9555664062499999,0.575789973865526,0.424210026134473,939,0.18010364472866,0.185269646346569,0.162669539451599,0.078080426901578,0.0009160820344,0.001570000007632,476.75,35.25,227.25,28.75,0.19842975000210503,0.7108253426849841,,,,,,,,,,,,,,,,,,,,,
1701,0.001158699997176,1749.2169480328448,0.94921875,0.6414473684210521,0.35838607594936706,959,0.17906215786933902,0.24693676084280003,0.239758253097534,0.17875465750694203,0.0009355725995630001,0.001158699997176,473.75,38.25,203.5,52.5,0.21543114999803903,0.9176300689578051,,,,,,,,,,,,,,,,,,,,,
1050,0.0012357500090720002,1659.030744129559,0.9355468750000001,0.667693661971831,0.332306338028169,959,0.206331118941307,0.26887889206409404,0.20562953501939701,0.152720987796783,0.0009355725995630001,0.0012357500090720002,475.75,36.25,215.75,40.25,0.190854499975102,0.8418243452906601,,,,,,,,,,,,,,,,,,,,,
548,0.0012245499965500002,1630.856680155266,0.9443359375,0.6922705314009661,0.30772946859903305,959,0.19691964983940102,0.23451427370309802,0.155861467123031,0.081712279468774,0.0009355725995630001,0.0012245499965500002,474.0,38.0,224.0,32.0,0.17916680000780602,0.7116098254919051,,,,,,,,,,,,,,,,,,,,,
47,0.0012872999941460001,1776.1362599243876,0.9584960937499999,0.564475347661188,0.43552465233881105,959,0.14129153639078101,0.177495367825031,0.17777130007743802,0.09407452866435001,0.0009355725995630001,0.0012872999941460001,480.5,31.5,222.25,33.75,0.188238350005121,0.6201667860150331,,,,,,,,,,,,,,,,,,,,,
1551,0.005112149992783001,3575.2521999983583,0.9511718750000001,0.6752106741573031,0.322916666666666,959,0.17086675763130102,0.23405465483665402,0.20461997389793302,0.105457291007041,0.0009355725995630001,0.005112149992783001,480.0,32.0,219.25,36.75,0.7295077000017041,0.737979777157306,,,,,,,,,,,,,,,,,,,,,
1552,0.005161899993254,3617.6536550818128,0.9511718750000001,0.569961489088575,0.43003851091142403,979,0.17757161706686,0.192215137183666,0.120711527764797,0.063555233180522,0.0009550631647260001,0.005161899993254,474.25,37.75,230.0,26.0,0.734738100007234,0.782570324838161,,,,,,,,,,,,,,,,,,,,,
1051,0.0013264000008340001,1656.2781070297933,0.9604492187499999,0.47638326585695,0.47086247086247,979,0.16052521020174002,0.155081927776336,0.164853081107139,0.08329264074563901,0.0009550631647260001,0.0013264000008340001,476.0,36.0,227.25,28.75,0.18755054999201,0.6048426255583761,,,,,,,,,,,,,,,,,,,,,
48,0.0019471499981590001,1773.0794401379535,0.9594726562499999,0.7617777777777771,0.23680555555555502,979,0.130407840013504,0.15092203021049502,0.19328860938549,0.10417548939585601,0.0009550631647260001,0.0019471499981590001,482.25,29.75,222.5,33.5,0.206823899992741,0.8001892492175101,,,,,,,,,,,,,,,,,,,,,
1702,0.0011266999936190001,1750.6539160147076,0.9458007812499999,0.560416666666666,0.40064102564102505,979,0.17057853937149,0.22207003086805302,0.18486253917217202,0.11632296442985501,0.0009550631647260001,0.0011266999936190001,476.25,35.75,215.5,40.5,0.21516244999656903,0.7871515043079851,,,,,,,,,,,,,,,,,,,,,
549,0.001188499998534,1626.9631069499883,0.9340820312499999,0.6979517396184061,0.30204826038159305,979,0.23337085545063002,0.25401487946510304,0.15463773906230902,0.08273926749825401,0.0009550631647260001,0.001188499998534,470.5,41.5,225.75,30.25,0.17882509998162202,0.809934256598353,,,,,,,,,,,,,,,,,,,,,
49,0.0015217499894780002,1768.9176000858424,0.9863281250000001,0.59090909090909,0.4,999,0.144764930009841,0.156756073236465,0.19752851128578103,0.181164667010307,0.0009745537298890001,0.0015217499894780002,512.0,0.0,256.0,0.0,0.19500244999653601,0.673259448260068,3.101810606206001,12.739305903441652,0.0,0.0,12.747151985413712,0.0,2.636293789083161,3.798234898581688,3.295232313942099,0.7019774735768181,0.0,3.4204665020905223,0.24963326055616203,0.0,3.837052360198192,5.954053501140976,7.79997620405125,3.850050645225358,5.209547589027348,1.332321940434843,0.330483083274894
550,0.001225299987709,1623.2539499615086,0.98046875,0.5,0.48,999,0.140925794839859,0.13990487903356502,0.128522120416164,0.058982128277421005,0.0009745537298890001,0.001225299987709,512.0,0.0,256.0,0.0,0.177689350006403,0.46405405551195106,3.018216202495774,12.556037278873236,0.0,0.0,10.22576714602064,0.9900990099009901,1.540380378173814,4.204008145189737,3.262994459215976,0.49504950495049505,0.08250825082508201,4.776975382832932,1.083474063492532,0.0,3.037733215465404,6.122715731217458,8.166809476885991,3.006218447329877,4.886694566738061,1.9046463289330062,0.330983633007136
1703,0.001151750002463,1751.3005499858991,0.98046875,0.542857142857142,0.44,999,0.15466471016407002,0.18513923883438102,0.212935142219066,0.11598275974392801,0.0009745537298890001,0.001151750002463,512.0,0.0,256.0,0.0,0.21692039999470503,0.7424647472798821,3.078984002621837,12.472902327621057,0.0,0.0,15.61641595870236,0.296279627962796,2.157063072710043,3.309138300643329,1.928602312329661,1.188598471932443,0.0,2.898353062602234,0.402030060185922,0.0,2.83639284201587,5.80785026517028,7.384413760096802,3.281572913036239,5.052088973250707,2.264587935774132,0.35800499755733906
1553,0.004901050000626001,3639.6679499885067,0.98828125,0.5238095238095231,0.45833333333333304,999,0.134580489248037,0.19355446845293,0.18141680955886802,0.137548074126243,0.0009745537298890001,0.004901050000626001,512.0,0.0,256.0,0.0,0.731294000004709,0.75710672698915,2.775635762737261,12.376712987834177,0.0,0.0,13.535489355819873,0.0,1.641293330413999,2.009731037414046,3.595789848438163,0.8250825082508251,0.032136913325032004,2.976248820727001,0.182904683669861,0.0,1.683511192428674,5.139276446541913,6.720131943111488,3.863817277343637,4.718323149265484,1.518436757089417,0.379733350062044
1052,0.0012868500052710002,1653.1627499498427,0.9785156250000001,0.555555555555555,0.42857142857142805,999,0.195675045251846,0.192628324031829,0.17259692400693802,0.095838833600282,0.0009745537298890001,0.0012868500052710002,512.0,0.0,256.0,0.0,0.18901914998423303,0.702322581782937,2.362893284585997,9.633166691387334,0.0,0.0,7.423094643389419,0.0,1.9624657068008131,2.6570936157304432,3.902819978274478,0.49504950495049505,0.0,3.621537929608225,0.39957936362329705,0.0,2.985698550439457,4.701052988644794,6.593512284071474,2.181502429280804,4.220604267663682,1.313807168950048,0.39286615856476903
551,0.0011618999997150001,1617.436291987542,0.9443359375,0.669696969696969,0.33030303030303004,1019,0.201067931950092,0.226998977363109,0.22893406450748402,0.14600896090269,0.0009745975270430001,0.0011618999997150001,473.0,39.0,212.0,44.0,0.17622794999624602,0.9132909588515751,,,,,,,,,,,,,,,,,,,,,
1554,0.001218400000652,3622.911853978003,0.953125,0.688111168296448,0.31188883170355103,1019,0.169725619256496,0.21620312333106903,0.188355758786201,0.080801054835319,0.0009745975270430001,0.001218400000652,478.25,33.75,226.0,30.0,0.18334224999853102,0.740655113011598,,,,,,,,,,,,,,,,,,,,,
1704,0.0013275000019340002,1741.2897990444617,0.9565429687499999,0.421206841938549,0.536585365853658,1019,0.15118234604597,0.151532992720603,0.19129569083452203,0.181853748857975,0.0009745975270430001,0.0013275000019340002,474.25,37.75,202.5,53.5,0.187437699998554,0.750487864017486,,,,,,,,,,,,,,,,,,,,,
50,0.0020901499956380003,1765.090840094781,0.9580078125,0.573202614379084,0.426797385620915,1019,0.170682989060878,0.187168590724468,0.15682842582464201,0.12330951541662201,0.0009745975270430001,0.0020901499956380003,477.5,34.5,222.5,33.5,0.22935135000443502,0.6852174662053581,,,,,,,,,,,,,,,,,,,,,
1053,0.0014682499895570002,1649.6260000779876,0.94921875,0.5556157178217821,0.42615511551155105,1019,0.176739178597927,0.215269431471824,0.128473322838544,0.053652815520763,0.0009745975270430001,0.0014682499895570002,478.0,34.0,231.75,24.25,0.18899544999294401,0.6597824487835161,,,,,,,,,,,,,,,,,,,,,
1555,0.001184499997179,3613.8023040723056,0.9301757812499999,0.618874919406834,0.381125080593165,1039,0.24011790752410803,0.300112754106521,0.158996187150478,0.081162489950656,0.0009735995428320001,0.001184499997179,465.5,46.5,226.25,29.75,0.18910350000078302,0.8364774882793421,,,,,,,,,,,,,,,,,,,,,
552,0.0011516999948070002,1612.412031982094,0.9550781250000001,0.623975409836065,0.37132352941176405,1039,0.180034585297107,0.19376648962497703,0.16672690212726501,0.062753779813647,0.0009735995428320001,0.0011516999948070002,475.0,37.0,231.5,24.5,0.17753349999838902,0.697810545563697,,,,,,,,,,,,,,,,,,,,,
1054,0.001404349997756,1645.510271973908,0.9545898437499999,0.632172131147541,0.349077868852459,1039,0.15274561941623602,0.199083179235458,0.19296430051326702,0.14342559128999702,0.0009735995428320001,0.001404349997756,481.5,30.5,217.75,38.25,0.186665349989198,0.6568784881383181,,,,,,,,,,,,,,,,,,,,,
1705,0.0012831500062020001,1737.4116480443627,0.9350585937499999,0.582405935347111,0.413392383980619,1039,0.211822286248207,0.24529533833265302,0.153134420514106,0.086137373000383,0.0009735995428320001,0.0012831500062020001,469.5,42.5,220.5,35.5,0.19005730000208101,0.7828348111361261,,,,,,,,,,,,,,,,,,,,,
51,0.0016494999872520002,1761.055744085461,0.9609375,0.621655518394648,0.378344481605351,1039,0.137791819870471,0.162451542913913,0.14695782214403103,0.089304059743881,0.0009735995428320001,0.0016494999872520002,482.5,29.5,226.25,29.75,0.212427699982072,0.549751363694667,,,,,,,,,,,,,,,,,,,,,
553,0.001177450001705,1607.8375439706724,0.9467773437499999,0.598984348984348,0.39560439560439503,1059,0.20289964973926503,0.23541078716516403,0.191335745155811,0.13502950966358102,0.0009725828617220001,0.001177450001705,473.75,38.25,214.75,41.25,0.176696099995751,0.815189555287361,,,,,,,,,,,,,,,,,,,,,
1055,0.001310100022237,1641.9628648896469,0.94921875,0.600150350818576,0.399849649181423,1059,0.17192518711090002,0.21071670204401002,0.18360075354576103,0.130949147045612,0.0009725828617220001,0.001310100022237,475.75,36.25,209.5,46.5,0.18946814999799202,0.786503747105598,,,,,,,,,,,,,,,,,,,,,
52,0.0017554499936520002,1757.7300540104625,0.9291992187499999,0.6267421602787451,0.33631202691337203,1059,0.234363935887813,0.26639252901077204,0.123367249965667,0.10077993571758201,0.0009725828617220001,0.0017554499936520002,468.0,44.0,220.25,35.75,0.225547750000259,0.719392031431198,,,,,,,,,,,,,,,,,,,,,
1706,0.0012778000018440002,1738.2730380323483,0.9487304687499999,0.6507682458386681,0.24958111195734903,1059,0.171149156987667,0.232565693557262,0.178145438432693,0.11512027680873801,0.0009725828617220001,0.0012778000018440002,475.25,36.75,221.25,34.75,0.195141950003744,0.753679577261209,,,,,,,,,,,,,,,,,,,,,
1556,0.0011672999971770002,3605.735781072144,0.9580078125,0.46286231884057905,0.5371376811594201,1059,0.15208214521408,0.14990972727537102,0.16580693423748002,0.07425433211028501,0.0009725828617220001,0.0011672999971770002,479.75,32.25,226.75,29.25,0.18467265000072,0.6122683472931381,,,,,,,,,,,,,,,,,,,,,
53,0.0017235499981320002,1754.2723158595618,0.9702148437499999,0.5047169811320751,0.49528301886792403,1079,0.135996550321578,0.151001699268817,0.159787602722644,0.057729799300432004,0.0009715475238500001,0.0017235499981320002,480.0,32.0,230.0,26.0,0.22122305000084402,0.69361628126353,,,,,,,,,,,,,,,,,,,,,
1056,0.0013831499963990002,1638.8341358827893,0.94921875,0.572599531615925,0.407080271339739,1079,0.177530042827129,0.213381499052047,0.157203383743762,0.079730659723281,0.0009715475238500001,0.0013831499963990002,477.25,34.75,224.0,32.0,0.18821399999433103,0.6437548883259291,,,,,,,,,,,,,,,,,,,,,
554,0.001173300013761,1604.052380095236,0.9360351562499999,0.611753800519095,0.34931986008550303,1079,0.21919760107994002,0.27688343822956,0.19627119600772802,0.13860547542572002,0.0009715475238500001,0.001173300013761,469.75,42.25,211.0,45.0,0.175082299989298,0.863486014306545,,,,,,,,,,,,,,,,,,,,,
1707,0.001164599998446,1746.2536820038804,0.9462890625,0.6218820861678,0.378117913832199,1079,0.199126787483692,0.211701542139053,0.17293948680162402,0.08784255385398801,0.0009715475238500001,0.001164599998446,473.75,38.25,224.75,31.25,0.222241699993901,0.6803798377513881,,,,,,,,,,,,,,,,,,,,,
1557,0.0012095999991280002,3597.6692580719828,0.9506835937499999,0.6035539215686271,0.39644607843137203,1079,0.169107966125011,0.21141541004180903,0.19678710401058103,0.124570228159427,0.0009715475238500001,0.0012095999991280002,476.75,35.25,218.0,38.0,0.190552199994272,0.7837838977575301,,,,,,,,,,,,,,,,,,,,,
555,0.001215050011523,1600.7379800415947,0.9594726562499999,0.569842738205365,0.397289766970618,1099,0.14623908698558802,0.158124409615993,0.158810056746006,0.06739942915737601,0.0009704935700890001,0.001215050011523,480.25,31.75,231.75,24.25,0.18077315000118602,0.542442546226084,,,,,,,,,,,,,,,,,,,,,
1558,0.001214699994307,3589.6027350718214,0.94921875,0.629914529914529,0.37008547008547005,1099,0.197536922991275,0.22269582748413003,0.19999561458826,0.19324139505624702,0.0009704935700890001,0.001214699994307,474.75,37.25,203.0,53.0,0.1795326499996,0.816934753209352,,,,,,,,,,,,,,,,,,,,,
1057,0.001373499995679,1635.4230599463335,0.9355468750000001,0.6284660107334521,0.35409212880143104,1099,0.2323709577322,0.21892008185386602,0.196541614830493,0.160303995013237,0.0009704935700890001,0.001373499995679,469.5,42.5,211.25,44.75,0.18611595001129902,0.8512683063745491,,,,,,,,,,,,,,,,,,,,,
54,0.0014524000143860002,1750.3389698598767,0.9614257812499999,0.47360522598870003,0.5263947740112991,1099,0.147000834345817,0.156138718128204,0.101227842271327,0.046034835278987,0.0009704935700890001,0.0014524000143860002,481.75,30.25,237.75,18.25,0.20234265000908602,0.5080773299559951,,,,,,,,,,,,,,,,,,,,,
1708,0.001216349992319,1762.7998600051797,0.9619140625,0.49079959852793503,0.509200401472064,1099,0.13523448258638301,0.14646262675523702,0.129850625991821,0.062039827927947,0.0009704935700890001,0.001216349992319,479.25,32.75,232.75,23.25,0.22317185000429102,0.520960098132491,,,,,,,,,,,,,,,,,,,,,
1709,0.00112259999878,1797.3737160349265,0.9355468750000001,0.625210703750526,0.34444137168141503,1119,0.20823745429515803,0.248419716954231,0.23447416722774503,0.135254092514514,0.000969421042047,0.00112259999878,469.0,43.0,215.0,41.0,0.21983039999759002,0.8414924032986161,,,,,,,,,,,,,,,,,,,,,
1058,0.0013364500046000002,1632.3198240366764,0.9472656250000001,0.5565476190476191,0.43717728055077404,1119,0.170280411839485,0.196732878684997,0.17951882630586602,0.100897252559661,0.000969421042047,0.0013364500046000002,475.75,36.25,217.5,38.5,0.19073439999192401,0.648977419361472,,,,,,,,,,,,,,,,,,,,,
556,0.0011701500043270001,1597.0466879708692,0.95703125,0.542682926829268,0.45731707317073106,1119,0.155116133391857,0.16363774985074903,0.17794508486986102,0.093311090022325,0.000969421042047,0.0011701500043270001,479.75,32.25,229.25,26.75,0.176347749991691,0.680693142116069,,,,,,,,,,,,,,,,,,,,,
1559,0.001214600000821,3581.53621207166,0.9482421875,0.624324324324324,0.375675675675675,1119,0.167909070849418,0.231898739933967,0.211464449763298,0.118056673556566,0.000969421042047,0.001214600000821,473.5,38.5,217.0,39.0,0.18012034999992402,0.753414923325181,,,,,,,,,,,,,,,,,,,,,
55,0.0016591500025240002,1746.4056238601916,0.9423828125,0.6553571428571421,0.34464285714285703,1119,0.185370169579982,0.24443902075290602,0.167566500604152,0.081267282366752,0.000969421042047,0.0016591500025240002,469.75,42.25,227.75,28.25,0.205773349996889,0.7796454168856141,,,,,,,,,,,,,,,,,,,,,
56,0.0017172999941970002,1741.685067054932,0.9501953125,0.5565856777493601,0.44341432225063904,1139,0.16930007934570301,0.177405536174774,0.207116819918155,0.163242705166339,0.0009683299820670001,0.0017172999941970002,475.75,36.25,211.75,44.25,0.20007130000158202,0.821980293840169,,,,,,,,,,,,,,,,,,,,,
1560,0.0011939999967580002,3573.4696890714986,0.9599609375,0.44203219613055605,0.557967803869443,1139,0.159773811697959,0.157704904675483,0.164930522441864,0.16777448728680602,0.0009683299820670001,0.0011939999967580002,477.25,34.75,211.0,45.0,0.182077650002611,0.670986749231815,,,,,,,,,,,,,,,,,,,,,
557,0.001197399993543,1593.1546980451094,0.9443359375,0.670411985018726,0.32958801498127305,1139,0.20880022644996601,0.22755569964647201,0.194755561649799,0.100771442055702,0.0009683299820670001,0.001197399993543,473.25,38.75,222.5,33.5,0.173208250009338,0.8562745749950401,,,,,,,,,,,,,,,,,,,,,
